date,NDA,UPA,Others
2019-07-09,92.00000000000001,50.0,103.0
2019-07-10,92.00000000000001,50.0,103.0
2019-07-11,92.00000000000001,50.0,103.0
2019-07-12,92.00000000000001,50.0,103.0
2019-07-13,92.00000000000001,50.0,103.0
2019-07-14,92.00000000000001,50.0,103.0
2019-07-15,92.00000000000001,50.0,103.0
2019-07-16,92.00000000000001,50.0,103.0
2019-07-17,92.00000000000001,50.0,103.0
2019-07-18,92.00000000000001,50.0,103.0
2019-07-19,92.00000000000001,50.0,103.0
2019-07-20,92.00000000000001,50.0,103.0
2019-07-21,92.00000000000001,50.0,103.0
2019-07-22,92.00000000000001,50.0,103.0
2019-07-23,92.00000000000001,50.0,103.0
2019-07-24,92.00000000000001,50.0,103.0
2019-07-25,92.00000000000001,51.00000000000001,101.99999999999997
2019-07-26,92.00000000000001,51.00000000000001,101.99999999999997
2019-07-27,92.00000000000001,51.00000000000001,101.99999999999997
2019-07-28,92.00000000000001,51.00000000000001,101.99999999999997
2019-07-29,92.00000000000001,51.00000000000001,101.99999999999997
2019-07-30,92.00000000000001,51.00000000000001,101.99999999999997
2019-07-31,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-01,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-02,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-03,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-04,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-05,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-06,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-07,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-08,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-09,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-10,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-11,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-12,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-13,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-14,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-15,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-16,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-17,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-18,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-19,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-20,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-21,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-22,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-23,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-24,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-25,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-26,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-27,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-28,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-29,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-30,92.00000000000001,51.00000000000001,101.99999999999997
2019-08-31,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-01,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-02,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-03,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-04,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-05,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-06,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-07,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-08,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-09,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-10,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-11,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-12,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-13,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-14,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-15,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-16,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-17,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-18,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-19,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-20,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-21,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-22,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-23,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-24,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-25,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-26,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-27,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-28,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-29,92.00000000000001,51.00000000000001,101.99999999999997
2019-09-30,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-01,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-02,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-03,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-04,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-05,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-06,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-07,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-08,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-09,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-10,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-11,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-12,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-13,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-14,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-15,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-16,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-17,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-18,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-19,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-20,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-21,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-22,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-23,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-24,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-25,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-26,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-27,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-28,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-29,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-30,92.00000000000001,51.00000000000001,101.99999999999997
2019-10-31,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-01,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-02,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-03,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-04,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-05,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-06,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-07,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-08,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-09,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-10,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-11,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-12,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-13,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-14,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-15,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-16,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-17,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-18,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-19,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-20,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-21,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-22,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-23,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-24,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-25,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-26,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-27,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-28,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-29,92.00000000000001,51.00000000000001,101.99999999999997
2019-11-30,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-01,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-02,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-03,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-04,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-05,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-06,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-07,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-08,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-09,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-10,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-11,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-12,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-13,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-14,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-15,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-16,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-17,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-18,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-19,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-20,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-21,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-22,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-23,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-24,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-25,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-26,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-27,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-28,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-29,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-30,92.00000000000001,51.00000000000001,101.99999999999997
2019-12-31,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-01,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-02,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-03,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-04,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-05,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-06,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-07,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-08,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-09,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-10,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-11,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-12,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-13,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-14,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-15,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-16,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-17,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-18,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-19,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-20,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-21,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-22,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-23,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-24,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-25,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-26,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-27,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-28,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-29,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-30,92.00000000000001,51.00000000000001,101.99999999999997
2020-01-31,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-01,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-02,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-03,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-04,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-05,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-06,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-07,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-08,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-09,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-10,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-11,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-12,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-13,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-14,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-15,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-16,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-17,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-18,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-19,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-20,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-21,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-22,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-23,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-24,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-25,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-26,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-27,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-28,92.00000000000001,51.00000000000001,101.99999999999997
2020-02-29,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-01,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-02,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-03,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-04,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-05,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-06,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-07,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-08,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-09,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-10,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-11,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-12,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-13,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-14,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-15,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-16,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-17,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-18,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-19,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-20,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-21,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-22,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-23,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-24,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-25,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-26,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-27,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-28,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-29,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-30,92.00000000000001,51.00000000000001,101.99999999999997
2020-03-31,92.00000000000001,51.00000000000001,101.99999999999997
2020-04-01,92.00000000000001,51.00000000000001,101.99999999999997
2020-04-02,92.00000000000001,51.00000000000001,101.99999999999997
2020-04-03,95.00000000000003,51.00000000000001,98.99999999999997
2020-04-04,95.00000000000003,51.00000000000001,98.99999999999997
2020-04-05,95.00000000000003,51.00000000000001,98.99999999999997
2020-04-06,95.00000000000003,51.00000000000001,98.99999999999997
2020-04-07,95.00000000000003,51.00000000000001,98.99999999999997
2020-04-08,95.00000000000003,51.00000000000001,98.99999999999997
2020-04-09,95.00000000000003,51.00000000000001,98.99999999999997
2020-04-10,97.00000000000001,44.00000000000001,103.99999999999997
2020-04-11,97.00000000000001,44.00000000000001,103.99999999999997
2020-04-12,97.00000000000001,44.00000000000001,103.99999999999997
2020-04-13,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-14,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-15,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-16,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-17,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-18,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-19,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-20,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-21,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-22,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-23,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-24,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-25,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-26,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-27,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-28,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-29,97.00000000000001,43.00000000000001,104.99999999999997
2020-04-30,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-01,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-02,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-03,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-04,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-05,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-06,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-07,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-08,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-09,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-10,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-11,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-12,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-13,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-14,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-15,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-16,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-17,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-18,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-19,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-20,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-21,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-22,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-23,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-24,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-25,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-26,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-27,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-28,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-29,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-30,97.00000000000001,43.00000000000001,104.99999999999997
2020-05-31,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-01,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-02,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-03,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-04,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-05,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-06,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-07,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-08,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-09,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-10,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-11,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-12,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-13,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-14,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-15,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-16,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-17,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-18,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-19,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-20,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-21,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-22,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-23,97.00000000000001,43.00000000000001,104.99999999999997
2020-06-24,98.00000000000001,42.00000000000001,104.99999999999997
2020-06-25,98.00000000000001,42.00000000000001,104.99999999999997
2020-06-26,97.00000000000001,42.00000000000001,105.99999999999997
2020-06-27,97.00000000000001,42.00000000000001,105.99999999999997
2020-06-28,97.00000000000001,42.00000000000001,105.99999999999997
2020-06-29,97.00000000000001,42.00000000000001,105.99999999999997
2020-06-30,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-01,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-02,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-03,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-04,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-05,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-06,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-07,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-08,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-09,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-10,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-11,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-12,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-13,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-14,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-15,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-16,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-17,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-18,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-19,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-20,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-21,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-22,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-23,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-24,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-25,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-26,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-27,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-28,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-29,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-30,97.00000000000001,42.00000000000001,105.99999999999997
2020-07-31,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-01,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-02,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-03,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-04,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-05,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-06,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-07,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-08,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-09,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-10,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-11,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-12,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-13,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-14,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-15,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-16,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-17,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-18,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-19,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-20,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-21,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-22,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-23,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-24,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-25,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-26,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-27,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-28,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-29,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-30,97.00000000000001,42.00000000000001,105.99999999999997
2020-08-31,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-01,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-02,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-03,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-04,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-05,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-06,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-07,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-08,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-09,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-10,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-11,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-12,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-13,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-14,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-15,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-16,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-17,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-18,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-19,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-20,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-21,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-22,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-23,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-24,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-25,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-26,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-27,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-28,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-29,97.00000000000001,42.00000000000001,105.99999999999997
2020-09-30,97.00000000000001,42.00000000000001,105.99999999999997
2020-10-01,97.00000000000001,42.00000000000001,105.99999999999997
2020-10-02,97.00000000000001,42.00000000000001,105.99999999999997
2020-10-03,97.00000000000001,42.00000000000001,105.99999999999997
2020-10-04,97.00000000000001,42.00000000000001,105.99999999999997
2020-10-05,97.00000000000001,42.00000000000001,105.99999999999997
